DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,IT,2021-Q3,40.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,IT,2021-Q4,55.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2018-Q1,106.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2018-Q2,93.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2018-Q3,81.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2018-Q4,75.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2019-Q1,89.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2019-Q2,102.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2019-Q3,69.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2019-Q4,66.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2020-Q1,73.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2020-Q2,71.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2020-Q3,38.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2020-Q4,38.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2021-Q1,46.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2021-Q2,40.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2021-Q3,40.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LT,2021-Q4,48.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2018-Q1,104.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2018-Q2,121.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2018-Q3,87.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2018-Q4,34.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2019-Q1,87.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2019-Q2,34.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2019-Q3,34.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2019-Q4,52.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2020-Q1,69.6,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2020-Q2,69.6,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2020-Q3,87.0,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2020-Q4,104.3,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2021-Q1,17.4,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2021-Q2,69.6,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2021-Q3,87.0,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LU,2021-Q4,69.6,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2018-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2018-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2018-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2018-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2019-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2019-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2019-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2019-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2020-Q1,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2020-Q2,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2020-Q3,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2020-Q4,,c
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2021-Q1,24.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2021-Q2,20.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2021-Q3,28.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,LV,2021-Q4,53.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2018-Q1,76.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2018-Q2,60.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2018-Q3,57.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2018-Q4,79.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2019-Q1,70.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2019-Q2,67.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2019-Q3,76.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2019-Q4,60.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2020-Q1,65.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2020-Q2,61.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2020-Q3,57.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2020-Q4,41.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2021-Q1,20.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2021-Q2,24.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2021-Q3,22.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NL,2021-Q4,46.8,p
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2018-Q1,118.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2018-Q2,131.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2018-Q3,72.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2018-Q4,87.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2019-Q1,122.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2019-Q2,94.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2019-Q3,76.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2019-Q4,107.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2020-Q1,120.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2020-Q2,100.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2020-Q3,69.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2020-Q4,78.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2021-Q1,56.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2021-Q2,98.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2021-Q3,54.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,NO,2021-Q4,76.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2018-Q1,68.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2018-Q2,89.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2018-Q3,60.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2018-Q4,80.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2019-Q1,85.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2019-Q2,53.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2019-Q3,68.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2019-Q4,74.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2020-Q1,68.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2020-Q2,82.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2020-Q3,66.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2020-Q4,39.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2021-Q1,58.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2021-Q2,35.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2021-Q3,49.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PL,2021-Q4,56.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2018-Q1,56.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2018-Q2,55.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2018-Q3,39.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2018-Q4,52.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2019-Q1,48.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2019-Q2,47.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2019-Q3,31.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2019-Q4,56.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2020-Q1,59.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2020-Q2,48.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2020-Q3,49.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2020-Q4,44.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2021-Q1,43.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2021-Q2,38.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2021-Q3,30.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,PT,2021-Q4,41.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2018-Q1,48.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2018-Q2,55.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2018-Q3,54.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2018-Q4,61.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2019-Q1,73.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2019-Q2,67.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2019-Q3,56.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2019-Q4,64.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2020-Q1,66.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2020-Q2,50.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2020-Q3,49.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2020-Q4,65.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2021-Q1,217.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2021-Q2,48.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2021-Q3,70.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,RO,2021-Q4,41.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2018-Q1,132.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2018-Q2,110.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2018-Q3,124.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2018-Q4,97.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2019-Q1,81.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2019-Q2,91.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2019-Q3,78.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2019-Q4,89.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2020-Q1,81.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2020-Q2,48.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2020-Q3,102.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2020-Q4,75.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2021-Q1,89.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2021-Q2,75.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2021-Q3,59.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SI,2021-Q4,89.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2018-Q1,413.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2018-Q2,462.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2018-Q3,682.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2018-Q4,537.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2019-Q1,634.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2019-Q2,669.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2019-Q3,648.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2019-Q4,551.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2020-Q1,524.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2020-Q2,524.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2020-Q3,317.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2020-Q4,358.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2021-Q1,269.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2021-Q2,379.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2021-Q3,344.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,I15,SK,2021-Q4,365.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2018-Q1,15.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2018-Q2,-17.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2018-Q3,4.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2018-Q4,-13.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2019-Q1,0.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2019-Q2,42.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2019-Q3,15.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2019-Q4,3.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2020-Q1,-13.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2020-Q2,-60.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2020-Q3,-36.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2020-Q4,-46.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2021-Q1,-46.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2021-Q2,12.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2021-Q3,-22.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BE,2021-Q4,59.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2018-Q1,-9.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2018-Q2,-33.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2018-Q3,-40.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2018-Q4,5.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2019-Q1,0.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2019-Q2,26.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2019-Q3,-11.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2019-Q4,13.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2020-Q1,-1.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2020-Q2,-9.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2020-Q3,25.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2020-Q4,-28.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2021-Q1,-22.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2021-Q2,-28.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2021-Q3,-18.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,BG,2021-Q4,-6.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,CY,2018-Q1,-50.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,CY,2019-Q1,200.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,CY,2020-Q2,0.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,CY,2020-Q3,0.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,CY,2021-Q3,100.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,CY,2021-Q4,-50.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2018-Q1,-6.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2018-Q2,-16.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2018-Q3,-14.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2018-Q4,-12.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2019-Q1,-2.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2019-Q2,3.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2019-Q3,15.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2019-Q4,4.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2020-Q1,14.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2020-Q2,0.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,B-E,NSA,PCH_SM,DE,2020-Q3,-26.8,
